DAC_sector_code,DAC_sector_name,DAC_5_code,DAC_5_name,CRS_code,DESCRIPTION,notes,parent_code,cc_id
700,AIDE HUMANITAIRE,720,Intervention d’urgence,72010,Assistance matérielle et services d’urgence,"Fourniture d’abris, d’eau, d’installations sanitaires et de services de santé, de médicaments et d’autres secours non alimentaires dans le but d’aider les populations affectées et de faciliter le retour à une vie et des moyens d’existence normaux ; aide aux personnes déplacées à l’intérieur d’un pays à des fins autres qu’alimentaires (72040) ou de protection (72050).",,0
700,AIDE HUMANITAIRE,720,Intervention d’urgence,72011,Secours d'urgence,,72010,5.4.10
700,AIDE HUMANITAIRE,720,Intervention d’urgence,72012,Soutien aux réfugiés et déplacés internes,,72010,5.4.12
700,AIDE HUMANITAIRE,720,Intervention d’urgence,72040,Aide alimentaire d’urgence ,Aide alimentaire pour distribution gratuite ou programmes alimentaires complémentaires ; soutien à court terme aux populations affectées par des catastrophes. Sont exclus les programmes non urgents de sécurité et d’aide alimentaire (52010).,,5.4.10
700,AIDE HUMANITAIRE,720,Intervention d’urgence,72050,Coordination des secours et services de soutien et de protection,"Mesures visant à coordonner l’acheminement de l’aide humanitaire, y compris les moyens logistiques et les systèmes de communication ; mesures de promotion et de protection de la sécurité, du bien-être, de la dignité et de l’intégrité des civils et des personnes qui ne prennent plus part aux hostilités. (Les activités ayant pour but de protéger la sécurité des personnes et des biens par l’usage ou la démonstration de la force ne sont pas comptabilisables dans l’APD.)",,5.4.10
700,AIDE HUMANITAIRE,730,Reconstruction et réhabilitation,73010,Aide à la reconstruction et réhabilitation,"Travaux de reconstruction à court terme après une urgence ou un conflit limités à la remise en état des infrastructures préexistantes (par exemple, réparation ou construction de routes, de ponts ou de ports, restauration des services essentiels concernant, par exemple, l’eau et l’assainissement, les abris, les soins de santé) ; réhabilitation sociale et économique après des situations d’urgence pour faciliter la transition et permettre aux populations touchées de retrouver leurs moyens d’existence antérieurs ou d’en trouver de nouveaux au sortir d’une situation d’urgence (par exemple, conseils et traitements en vue d’aider à surmonter les traumatismes subis, programmes d’emploi).",,5.4.11
700,AIDE HUMANITAIRE,740,Prévention des catastrophes et préparation à leur survenue,74010,Prévention des catastrophes et préparation à leur survenue,"Activités visant à réduire les risques liés aux catastrophes (par exemple développement des connaissances, établissement d’une cartographie des risques naturels, de normes juridiques pour les constructions) ; systèmes d’alerte précoce, stocks d’urgence et planification d’urgence, y compris préparation à une évacuation.",,5.4.11
910,FRAIS ADMINISTRATIFS DES DONNEURS,,,91010,Frais administratifs (non alloués par secteur),,,0
910,FRAIS ADMINISTRATIFS DES DONNEURS,,,91011,"Politiques, planification et administration",,91010,6.1.1
910,FRAIS ADMINISTRATIFS DES DONNEURS,,,91012,Services de personnel technique,,91010,6.1.2
910,FRAIS ADMINISTRATIFS DES DONNEURS,,,91013,Other administrative costs,,91010,0
930,REFUGIES DANS LE PAYS DONNEUR,,,93010,Réfugiés dans le pays donneur (non alloués par secteur),,,0
998,NON AFFECTE/ NON SPECIFIE,,,99810,Secteur non spécifié,Les contributions au développement général du pays bénéficiaire devraient être incluses dans l’aide programme (51010).,,0
998,NON AFFECTE/ NON SPECIFIE,,,99820,Sensibilisation au développement (non alloués par secteur),"Dépenses dans le pays donneur afin de renforcer la sensibilisation et l’intérêt dans la coopération pour le développement (brochures, exposés, projets spéciaux de recherche, etc.).",,0
